,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
54,5_2,8.4,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
55,5_2,8.5,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
56,5_2,8.6,2,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
57,5_2,9.1,4,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
58,5_2,9.2,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
59,5_2,9.3,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
60,5_2,9.4,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
61,5_2,9.5,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
62,5_2,9.6,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
63,5_2,10.1,4,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
64,5_2,10.2,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
65,5_2,10.3,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
66,5_2,10.4,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
67,5_2,10.5,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
68,5_2,10.6,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
69,5_2,11.1,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
70,5_2,11.2,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
71,5_2,11.3,2,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
72,5_2,11.4,0,India,India,West Indies,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
73,5_2,11.5,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
74,5_2,11.6,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
75,5_2,12.1,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
76,5_2,12.2,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
77,5_2,12.3,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
78,5_2,12.4,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
79,5_2,12.5,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
80,5_2,12.6,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
81,5_2,13.1,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
82,5_2,13.2,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
83,5_2,13.3,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
84,5_2,13.4,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
85,5_2,13.5,0,India,India,West Indies,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
86,5_2,13.6,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
87,5_2,13.7,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
88,5_2,13.8,2,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
89,5_2,14.1,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
90,5_2,14.2,3,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
91,5_2,14.3,3,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
92,5_2,14.4,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
93,5_2,14.5,4,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
94,5_2,14.6,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
95,5_2,15.1,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
96,5_2,15.2,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
97,5_2,15.3,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
98,5_2,15.4,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
99,5_2,15.5,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
100,5_2,15.6,0,India,India,West Indies,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
101,5_2,16.1,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
102,5_2,16.2,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
103,5_2,16.3,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
104,5_2,16.4,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
105,5_2,16.5,1,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
106,5_2,16.6,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
107,5_2,17.1,0,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
108,5_2,17.2,6,India,India,West Indies,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
0,7_2,0.1,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
1,7_2,0.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
2,7_2,0.3,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
3,7_2,0.4,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
4,7_2,0.5,0,Australia,Australia,West Indies,1,St Lucia,"Beausejour Stadium, Gros Islet"
5,7_2,0.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
6,7_2,0.7,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
7,7_2,1.1,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
8,7_2,1.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
9,7_2,1.3,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
10,7_2,1.4,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
11,7_2,1.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
12,7_2,1.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
13,7_2,2.1,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
14,7_2,2.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
15,7_2,2.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
16,7_2,2.4,2,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
17,7_2,2.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
18,7_2,2.6,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
19,7_2,3.1,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
20,7_2,3.2,3,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
21,7_2,3.3,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
22,7_2,3.4,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
23,7_2,3.5,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
24,7_2,3.6,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
25,7_2,4.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
26,7_2,4.2,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
27,7_2,4.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
28,7_2,4.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
29,7_2,4.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
30,7_2,4.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
31,7_2,4.7,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
32,7_2,4.8,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
33,7_2,5.1,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
34,7_2,5.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
35,7_2,5.3,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
36,7_2,5.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
37,7_2,5.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
38,7_2,5.6,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
39,7_2,6.1,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
40,7_2,6.2,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
41,7_2,6.3,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
42,7_2,6.4,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
43,7_2,6.5,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
44,7_2,6.6,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
45,7_2,7.1,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
46,7_2,7.2,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
47,7_2,7.3,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
48,7_2,7.4,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
49,7_2,7.5,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
50,7_2,7.6,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
51,7_2,8.1,1,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
52,7_2,8.2,6,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
53,7_2,8.3,4,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
54,7_2,8.4,0,Australia,Australia,West Indies,0,St Lucia,"Beausejour Stadium, Gros Islet"
