,matchId,balls,runs,tossWinner,battingTeam,bowlingTeam,player_out,city,venue
54,5_1,8.4,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
55,5_1,8.5,4,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
56,5_1,8.6,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
57,5_1,9.1,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
58,5_1,9.2,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
59,5_1,9.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
60,5_1,9.4,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
61,5_1,9.5,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
62,5_1,9.6,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
63,5_1,10.1,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
64,5_1,10.2,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
65,5_1,10.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
66,5_1,10.4,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
67,5_1,10.5,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
68,5_1,10.6,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
69,5_1,11.1,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
70,5_1,11.2,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
71,5_1,11.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
72,5_1,11.4,6,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
73,5_1,11.5,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
74,5_1,11.6,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
75,5_1,12.1,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
76,5_1,12.2,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
77,5_1,12.3,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
78,5_1,12.4,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
79,5_1,12.5,6,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
80,5_1,12.6,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
81,5_1,13.1,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
82,5_1,13.2,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
83,5_1,13.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
84,5_1,13.4,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
85,5_1,13.5,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
86,5_1,13.6,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
87,5_1,14.1,2,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
88,5_1,14.2,0,India,West Indies,India,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
89,5_1,14.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
90,5_1,14.4,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
91,5_1,14.5,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
92,5_1,14.6,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
93,5_1,15.1,0,India,West Indies,India,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
94,5_1,15.2,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
95,5_1,15.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
96,5_1,15.4,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
97,5_1,15.5,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
98,5_1,15.6,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
99,5_1,16.1,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
100,5_1,16.2,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
101,5_1,16.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
102,5_1,16.4,2,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
103,5_1,16.5,4,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
104,5_1,16.6,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
105,5_1,17.1,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
106,5_1,17.2,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
107,5_1,17.3,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
108,5_1,17.4,6,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
109,5_1,17.5,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
110,5_1,17.6,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
111,5_1,17.7,1,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
112,5_1,18.1,0,India,West Indies,India,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground
113,5_1,18.2,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
114,5_1,18.3,0,India,West Indies,India,0,Lauderhill,Central Broward Regional Park Stadium Turf Ground
